0.881834;-0.777632;1.37149;
0.881057;-0.776262;1.36786;
0.880282;-0.774896;1.36425;
0.879508;-0.773534;1.36066;
0.878735;-0.772175;1.35707;
0.877963;-0.77082;1.3535;
0.877193;-0.769468;1.34994;
0.876424;-0.76812;1.3464;
0.875657;-0.766775;1.34286;
0.874891;-0.765434;1.33934;
0.874126;-0.764096;1.33583;
0.873363;-0.762762;1.33234;
0.8726;-0.761432;1.32885;
0.87184;-0.760105;1.32538;
0.87108;-0.758781;1.32192;
0.870322;-0.757461;1.31847;
0.869565;-0.756144;1.31503;
0.86881;-0.754831;1.31161;
0.868056;-0.753521;1.3082;
0.867303;-0.752214;1.3048;
0.866551;-0.750911;1.30141;
0.865801;-0.749611;1.29803;
0.865052;-0.748315;1.29466;
0.864304;-0.747022;1.29131;
0.863558;-0.745733;1.28797;
0.862813;-0.744446;1.28464;
0.862069;-0.743163;1.28132;
0.861327;-0.741884;1.27801;
0.860585;-0.740607;1.27471;
0.859845;-0.739334;1.27143;
0.859107;-0.738064;1.26815;
0.858369;-0.736798;1.26489;
0.857633;-0.735535;1.26164;
0.856898;-0.734275;1.2584;
0.856164;-0.733018;1.25517;
0.855432;-0.731764;1.25195;
0.854701;-0.730514;1.24874;
0.853971;-0.729267;1.24555;
0.853242;-0.728023;1.24236;
0.852515;-0.726782;1.23919;
0.851789;-0.725544;1.23602;
0.851064;-0.72431;1.23287;
0.85034;-0.723079;1.22973;
0.849618;-0.721851;1.22659;
0.848897;-0.720626;1.22347;
0.848177;-0.719404;1.22036;
0.847458;-0.718185;1.21726;
0.84674;-0.716969;1.21417;
0.846024;-0.715756;1.21109;
0.845309;-0.714547;1.20803;
0.844595;-0.71334;1.20497;
0.843882;-0.712137;1.20192;
0.84317;-0.710937;1.19888;
0.84246;-0.709739;1.19585;
0.841751;-0.708545;1.19284;
0.841043;-0.707354;1.18983;
0.840336;-0.706165;1.18683;
0.839631;-0.70498;1.18385;
0.838926;-0.703797;1.18087;
0.838223;-0.702618;1.1779;
0.837521;-0.701442;1.17494;
0.83682;-0.700268;1.172;
0.83612;-0.699098;1.16906;
0.835422;-0.69793;1.16613;
0.834725;-0.696765;1.16321;
0.834028;-0.695604;1.16031;
0.833333;-0.694445;1.15741;
0.83264;-0.693289;1.15452;
0.831947;-0.692136;1.15164;
0.831255;-0.690986;1.14877;
0.830565;-0.689838;1.14591;
0.829876;-0.688694;1.14306;
0.829187;-0.687552;1.14022;
0.828501;-0.686413;1.13739;
0.827815;-0.685277;1.13457;
0.82713;-0.684144;1.13175;
0.826446;-0.683014;1.12895;
0.825764;-0.681886;1.12615;
0.825083;-0.680762;1.12337;
0.824402;-0.67964;1.12059;
0.823723;-0.67852;1.11783;
0.823045;-0.677404;1.11507;
0.822369;-0.67629;1.11232;
0.821693;-0.675179;1.10958;
0.821018;-0.674071;1.10685;
0.820345;-0.672966;1.10413;
0.819672;-0.671863;1.10141;
0.819001;-0.670763;1.09871;
0.818331;-0.669665;1.09602;
0.817662;-0.668571;1.09333;
0.816994;-0.667479;1.09065;
0.816327;-0.666389;1.08798;
0.815661;-0.665303;1.08532;
0.814996;-0.664219;1.08267;
0.814332;-0.663137;1.08003;
0.81367;-0.662059;1.07739;
0.813008;-0.660983;1.07477;
0.812348;-0.659909;1.07215;
0.811688;-0.658838;1.06954;
0.81103;-0.65777;1.06694;
0.810373;-0.656704;1.06435;
0.809717;-0.655641;1.06177;
0.809062;-0.654581;1.05919;
0.808408;-0.653523;1.05663;
0.807755;-0.652468;1.05407;
0.807103;-0.651415;1.05152;
0.806452;-0.650365;1.04898;
0.805802;-0.649317;1.04644;
0.805153;-0.648272;1.04392;
0.804505;-0.647229;1.0414;
0.803859;-0.646189;1.03889;
0.803213;-0.645151;1.03639;
0.802568;-0.644116;1.03389;
0.801925;-0.643083;1.03141;
0.801282;-0.642053;1.02893;
0.800641;-0.641026;1.02646;
0.8;-0.64;1.024;
0.799361;-0.638978;1.02155;
0.798722;-0.637957;1.0191;
0.798085;-0.636939;1.01666;
0.797448;-0.635924;1.01423;
0.796813;-0.634911;1.01181;
0.796178;-0.6339;1.0094;
0.795545;-0.632892;1.00699;
0.794913;-0.631886;1.00459;
0.794281;-0.630883;1.0022;
0.793651;-0.629882;0.999813;
0.793022;-0.628883;0.997436;
0.792393;-0.627887;0.995067;
0.791766;-0.626893;0.992705;
0.791139;-0.625902;0.990351;
0.790514;-0.624913;0.988004;
0.78989;-0.623926;0.985665;
0.789266;-0.622941;0.983333;
0.788644;-0.621959;0.981008;
0.788022;-0.620979;0.978691;
0.787402;-0.620002;0.976381;
0.786782;-0.619026;0.974078;
0.786164;-0.618053;0.971783;
0.785546;-0.617083;0.969494;
0.784929;-0.616114;0.967213;
0.784314;-0.615148;0.964939;
0.783699;-0.614185;0.962672;
0.783085;-0.613223;0.960412;
0.782473;-0.612264;0.95816;
0.781861;-0.611307;0.955914;
0.78125;-0.610352;0.953675;
0.78064;-0.609399;0.951444;
0.780031;-0.608449;0.949219;
0.779423;-0.607501;0.947001;
0.778816;-0.606555;0.94479;
0.77821;-0.605611;0.942586;
0.777605;-0.60467;0.940389;
0.777001;-0.603731;0.938199;
0.776398;-0.602794;0.936015;
0.775795;-0.601859;0.933838;
0.775194;-0.600926;0.931668;
0.774593;-0.599995;0.929505;
0.773994;-0.599067;0.927348;
0.773395;-0.598141;0.925198;
0.772798;-0.597216;0.923055;
0.772201;-0.596294;0.920918;
0.771605;-0.595375;0.918788;
0.77101;-0.594457;0.916665;
0.770416;-0.593541;0.914548;
0.769823;-0.592628;0.912437;
0.769231;-0.591716;0.910333;
0.76864;-0.590807;0.908236;
0.768049;-0.5899;0.906145;
0.76746;-0.588995;0.90406;
0.766871;-0.588092;0.901982;
0.766284;-0.587191;0.89991;
0.765697;-0.586292;0.897844;
0.765111;-0.585395;0.895785;
0.764526;-0.5845;0.893732;
0.763942;-0.583608;0.891685;
0.763359;-0.582717;0.889645;
0.762777;-0.581828;0.88761;
0.762195;-0.580942;0.885582;
0.761615;-0.580057;0.883561;
0.761035;-0.579175;0.881545;
0.760456;-0.578294;0.879535;
0.759879;-0.577416;0.877532;
0.759302;-0.576539;0.875534;
0.758725;-0.575665;0.873543;
0.75815;-0.574792;0.871558;
0.757576;-0.573921;0.869578;
0.757002;-0.573053;0.867605;
0.75643;-0.572186;0.865638;
0.755858;-0.571322;0.863676;
0.755287;-0.570459;0.861721;
0.754717;-0.569598;0.859771;
0.754148;-0.568739;0.857827;
0.75358;-0.567882;0.85589;
0.753012;-0.567028;0.853958;
0.752446;-0.566175;0.852031;
0.75188;-0.565323;0.850111;
0.751315;-0.564474;0.848196;
0.750751;-0.563627;0.846287;
0.750188;-0.562782;0.844384;
0.749625;-0.561938;0.842487;
0.749064;-0.561097;0.840595;
0.748503;-0.560257;0.838709;
0.747943;-0.559419;0.836828;
0.747384;-0.558583;0.834953;
0.746826;-0.557749;0.833084;
0.746269;-0.556917;0.83122;
0.745712;-0.556087;0.829362;
0.745157;-0.555259;0.827509;
0.744602;-0.554432;0.825662;
0.744048;-0.553607;0.823821;
0.743495;-0.552784;0.821985;
0.742942;-0.551963;0.820154;
0.742391;-0.551144;0.818329;
0.74184;-0.550327;0.816509;
0.74129;-0.549511;0.814694;
0.740741;-0.548697;0.812885;
0.740193;-0.547885;0.811081;
0.739645;-0.547075;0.809283;
0.739098;-0.546267;0.80749;
0.738553;-0.54546;0.805702;
0.738007;-0.544655;0.80392;
0.737463;-0.543852;0.802142;
0.73692;-0.543051;0.80037;
0.736377;-0.542252;0.798604;
0.735835;-0.541454;0.796842;
0.735294;-0.540658;0.795085;
0.734754;-0.539864;0.793334;
0.734214;-0.539071;0.791588;
0.733676;-0.53828;0.789847;
0.733138;-0.537491;0.788111;
0.732601;-0.536704;0.78638;
0.732065;-0.535919;0.784654;
0.731529;-0.535135;0.782934;
0.730994;-0.534353;0.781218;
0.73046;-0.533572;0.779507;
0.729927;-0.532794;0.777802;
0.729395;-0.532017;0.776101;
0.728863;-0.531242;0.774405;
0.728332;-0.530468;0.772714;
0.727802;-0.529696;0.771028;
0.727273;-0.528926;0.769347;
0.726744;-0.528158;0.767671;
0.726216;-0.527391;0.766;
0.725689;-0.526626;0.764334;
0.725163;-0.525862;0.762672;
0.724638;-0.5251;0.761015;
0.724113;-0.52434;0.759363;
0.723589;-0.523581;0.757716;
0.723066;-0.522825;0.756074;
0.722543;-0.522069;0.754436;
0.722022;-0.521316;0.752803;
0.721501;-0.520564;0.751175;
0.720981;-0.519813;0.749551;
0.720461;-0.519065;0.747932;
0.719942;-0.518317;0.746318;
0.719425;-0.517572;0.744708;
0.718907;-0.516828;0.743103;
0.718391;-0.516086;0.741503;
0.717875;-0.515345;0.739907;
0.71736;-0.514606;0.738316;
0.716846;-0.513868;0.736729;
0.716332;-0.513132;0.735147;
0.71582;-0.512398;0.73357;
0.715308;-0.511665;0.731997;
0.714796;-0.510934;0.730428;
0.714286;-0.510204;0.728864;
0.713776;-0.509476;0.727304;
0.713267;-0.50875;0.725749;
0.712758;-0.508025;0.724198;
0.712251;-0.507301;0.722652;
0.711744;-0.50658;0.72111;
0.711238;-0.505859;0.719573;
0.710732;-0.50514;0.718039;
0.710227;-0.504423;0.716511;
0.709723;-0.503707;0.714986;
0.70922;-0.502993;0.713466;
0.708717;-0.50228;0.71195;
0.708215;-0.501569;0.710438;
0.707714;-0.50086;0.708931;
0.707214;-0.500151;0.707428;
0.706714;-0.499445;0.705929;
0.706215;-0.49874;0.704435;
0.705716;-0.498036;0.702944;
0.705219;-0.497334;0.701458;
0.704722;-0.496633;0.699976;
0.704225;-0.495934;0.698499;
0.70373;-0.495236;0.697025;
0.703235;-0.49454;0.695556;
0.702741;-0.493845;0.69409;
0.702247;-0.493152;0.692629;
0.701754;-0.49246;0.691172;
0.701262;-0.491769;0.689719;
0.700771;-0.49108;0.68827;
0.70028;-0.490393;0.686825;
0.69979;-0.489707;0.685384;
0.699301;-0.489022;0.683947;
0.698812;-0.488339;0.682514;
0.698324;-0.487657;0.681085;
0.697837;-0.486976;0.67966;
0.69735;-0.486298;0.67824;
0.696864;-0.48562;0.676823;
0.696379;-0.484944;0.67541;
0.695894;-0.484269;0.674001;
0.69541;-0.483596;0.672595;
0.694927;-0.482924;0.671194;
0.694445;-0.482253;0.669797;
0.693963;-0.481584;0.668403;
0.693481;-0.480917;0.667014;
0.693001;-0.48025;0.665628;
0.692521;-0.479585;0.664246;
0.692042;-0.478922;0.662868;
0.691563;-0.47826;0.661494;
0.691085;-0.477599;0.660123;
0.690608;-0.476939;0.658756;
0.690131;-0.476281;0.657394;
0.689655;-0.475625;0.656034;
0.68918;-0.474969;0.654679;
0.688705;-0.474315;0.653327;
0.688231;-0.473663;0.651979;
0.687758;-0.473011;0.650635;
0.687285;-0.472361;0.649294;
0.686813;-0.471713;0.647957;
0.686342;-0.471065;0.646624;
0.685871;-0.470419;0.645295;
0.685401;-0.469775;0.643969;
0.684932;-0.469132;0.642646;
0.684463;-0.46849;0.641328;
0.683995;-0.467849;0.640013;
0.683527;-0.46721;0.638701;
0.68306;-0.466571;0.637393;
0.682594;-0.465935;0.636089;
0.682128;-0.465299;0.634788;
0.681663;-0.464665;0.633491;
0.681199;-0.464032;0.632197;
0.680735;-0.463401;0.630907;
0.680272;-0.462771;0.62962;
0.67981;-0.462142;0.628337;
0.679348;-0.461514;0.627057;
0.678887;-0.460887;0.625781;
0.678426;-0.460262;0.624508;
0.677966;-0.459638;0.623239;
0.677507;-0.459016;0.621973;
0.677048;-0.458394;0.620711;
0.67659;-0.457774;0.619452;
0.676133;-0.457156;0.618196;
0.675676;-0.456538;0.616944;
0.67522;-0.455922;0.615695;
0.674764;-0.455307;0.614449;
0.674309;-0.454693;0.613207;
0.673855;-0.45408;0.611968;
0.673401;-0.453469;0.610733;
0.672948;-0.452859;0.609501;
0.672495;-0.45225;0.608272;
0.672043;-0.451642;0.607046;
0.671592;-0.451036;0.605824;
0.671141;-0.450431;0.604605;
0.670691;-0.449827;0.603389;
0.670241;-0.449224;0.602177;
0.669792;-0.448622;0.600968;
0.669344;-0.448022;0.599762;
0.668896;-0.447423;0.598559;
0.668449;-0.446825;0.59736;
0.668003;-0.446228;0.596163;
0.667557;-0.445632;0.59497;
0.667111;-0.445038;0.59378;
0.666667;-0.444445;0.592593;
0.666223;-0.443853;0.59141;
0.665779;-0.443262;0.590229;
0.665336;-0.442672;0.589052;
0.664894;-0.442084;0.587878;
0.664452;-0.441497;0.586707;
0.664011;-0.44091;0.585539;
0.66357;-0.440326;0.584374;
0.66313;-0.439742;0.583212;
0.662691;-0.439159;0.582054;
0.662252;-0.438578;0.580898;
0.661813;-0.437997;0.579745;
0.661376;-0.437418;0.578596;
0.660939;-0.43684;0.577449;
0.660502;-0.436263;0.576306;
0.660066;-0.435687;0.575165;
0.659631;-0.435113;0.574028;
0.659196;-0.434539;0.572893;
0.658762;-0.433967;0.571762;
0.658328;-0.433396;0.570634;
0.657895;-0.432826;0.569508;
0.657462;-0.432257;0.568386;
0.65703;-0.431689;0.567266;
0.656599;-0.431122;0.566149;
0.656168;-0.430557;0.565036;
0.655738;-0.429992;0.563925;
0.655308;-0.429429;0.562817;
0.654879;-0.428867;0.561712;
0.65445;-0.428306;0.56061;
0.654022;-0.427745;0.55951;
0.653595;-0.427186;0.558414;
0.653168;-0.426629;0.557321;
0.652742;-0.426072;0.55623;
0.652316;-0.425516;0.555142;
0.651891;-0.424962;0.554057;
0.651466;-0.424408;0.552975;
0.651042;-0.423856;0.551896;
0.650618;-0.423304;0.550819;
0.650195;-0.422754;0.549745;
0.649773;-0.422205;0.548675;
0.649351;-0.421657;0.547606;
0.648929;-0.42111;0.546541;
0.648508;-0.420564;0.545478;
0.648088;-0.420019;0.544418;
0.647668;-0.419475;0.543361;
0.647249;-0.418932;0.542307;
0.646831;-0.41839;0.541255;
0.646412;-0.417849;0.540206;
0.645995;-0.41731;0.53916;
0.645578;-0.416771;0.538117;
0.645161;-0.416233;0.537076;
0.644745;-0.415697;0.536038;
0.64433;-0.415161;0.535002;
0.643915;-0.414627;0.533969;
0.643501;-0.414093;0.532939;
0.643087;-0.413561;0.531912;
0.642674;-0.41303;0.530887;
0.642261;-0.412499;0.529864;
0.641849;-0.41197;0.528845;
0.641437;-0.411442;0.527828;
0.641026;-0.410914;0.526813;
0.640615;-0.410388;0.525802;
0.640205;-0.409863;0.524792;
0.639795;-0.409338;0.523786;
0.639386;-0.408815;0.522782;
0.638978;-0.408293;0.52178;
0.63857;-0.407771;0.520781;
0.638162;-0.407251;0.519785;
0.637755;-0.406732;0.518791;
0.637349;-0.406214;0.5178;
0.636943;-0.405696;0.516811;
0.636537;-0.40518;0.515825;
0.636132;-0.404665;0.514841;
0.635728;-0.40415;0.51386;
0.635324;-0.403637;0.512881;
0.634921;-0.403125;0.511905;
0.634518;-0.402613;0.510931;
0.634115;-0.402103;0.509959;
0.633714;-0.401593;0.50899;
0.633312;-0.401085;0.508024;
0.632911;-0.400577;0.50706;
0.632511;-0.400071;0.506099;
0.632111;-0.399565;0.505139;
0.631712;-0.39906;0.504183;
0.631313;-0.398557;0.503228;
0.630915;-0.398054;0.502277;
0.630517;-0.397552;0.501327;
0.63012;-0.397051;0.50038;
0.629723;-0.396551;0.499435;
0.629327;-0.396052;0.498493;
0.628931;-0.395554;0.497553;
0.628536;-0.395057;0.496615;
0.628141;-0.394561;0.49568;
0.627746;-0.394066;0.494747;
0.627353;-0.393572;0.493817;
0.626959;-0.393078;0.492888;
0.626566;-0.392586;0.491963;
0.626174;-0.392094;0.491039;
0.625782;-0.391604;0.490118;
0.625391;-0.391114;0.489199;
0.625;-0.390625;0.488282;
0.62461;-0.390138;0.487368;
0.62422;-0.389651;0.486456;
0.62383;-0.389165;0.485546;
0.623441;-0.38868;0.484638;
0.623053;-0.388195;0.483733;
0.622665;-0.387712;0.48283;
0.622278;-0.38723;0.481929;
0.621891;-0.386748;0.48103;
0.621504;-0.386268;0.480134;
0.621118;-0.385788;0.47924;
0.620733;-0.385309;0.478348;
0.620347;-0.384831;0.477458;
0.619963;-0.384354;0.476571;
0.619579;-0.383878;0.475686;
0.619195;-0.383403;0.474803;
0.618812;-0.382928;0.473922;
0.618429;-0.382455;0.473043;
0.618047;-0.381982;0.472166;
0.617665;-0.381511;0.471292;
0.617284;-0.38104;0.47042;
0.616903;-0.38057;0.46955;
0.616523;-0.380101;0.468682;
0.616143;-0.379632;0.467816;
0.615764;-0.379165;0.466952;
0.615385;-0.378699;0.466091;
0.615006;-0.378233;0.465231;
0.614628;-0.377768;0.464374;
0.614251;-0.377304;0.463519;
0.613874;-0.376841;0.462666;
0.613497;-0.376379;0.461815;
0.613121;-0.375917;0.460966;
0.612745;-0.375457;0.460119;
0.61237;-0.374997;0.459274;
0.611995;-0.374538;0.458432;
0.611621;-0.37408;0.457591;
0.611247;-0.373623;0.456752;
0.610874;-0.373167;0.455916;
0.610501;-0.372711;0.455081;
0.610128;-0.372257;0.454249;
0.609756;-0.371803;0.453418;
0.609385;-0.37135;0.45259;
0.609013;-0.370898;0.451764;
0.608643;-0.370446;0.450939;
0.608273;-0.369996;0.450117;
0.607903;-0.369546;0.449296;
0.607533;-0.369097;0.448478;
0.607165;-0.368649;0.447662;
0.606796;-0.368202;0.446847;
0.606428;-0.367755;0.446035;
0.606061;-0.36731;0.445224;
0.605694;-0.366865;0.444416;
0.605327;-0.366421;0.443609;
0.604961;-0.365978;0.442805;
0.604595;-0.365535;0.442002;
0.60423;-0.365094;0.441201;
0.603865;-0.364653;0.440402;
0.6035;-0.364213;0.439606;
0.603136;-0.363774;0.438811;
0.602773;-0.363335;0.438018;
0.60241;-0.362898;0.437226;
0.602047;-0.362461;0.436437;
0.601685;-0.362025;0.43565;
0.601323;-0.36159;0.434864;
0.600962;-0.361155;0.434081;
0.600601;-0.360721;0.433299;
0.60024;-0.360288;0.43252;
0.59988;-0.359856;0.431742;
0.59952;-0.359425;0.430966;
0.599161;-0.358994;0.430191;
0.598802;-0.358565;0.429419;
0.598444;-0.358136;0.428649;
0.598086;-0.357707;0.42788;
0.597729;-0.35728;0.427113;
0.597372;-0.356853;0.426348;
0.597015;-0.356427;0.425585;
0.596659;-0.356002;0.424824;
0.596303;-0.355577;0.424064;
0.595948;-0.355154;0.423306;
0.595593;-0.354731;0.42255;
0.595238;-0.354309;0.421796;
0.594884;-0.353887;0.421044;
0.59453;-0.353467;0.420294;
0.594177;-0.353047;0.419545;
0.593824;-0.352628;0.418798;
0.593472;-0.352209;0.418053;
0.59312;-0.351791;0.417309;
0.592768;-0.351374;0.416568;
0.592417;-0.350958;0.415828;
0.592066;-0.350543;0.41509;
0.591716;-0.350128;0.414353;
0.591366;-0.349714;0.413618;
0.591017;-0.349301;0.412885;
0.590667;-0.348888;0.412154;
0.590319;-0.348477;0.411425;
0.589971;-0.348065;0.410697;
0.589623;-0.347655;0.409971;
0.589275;-0.347246;0.409247;
0.588928;-0.346837;0.408524;
0.588582;-0.346428;0.407803;
0.588235;-0.346021;0.407084;
0.58789;-0.345614;0.406366;
0.587544;-0.345208;0.405651;
0.587199;-0.344803;0.404936;
0.586854;-0.344398;0.404224;
0.58651;-0.343995;0.403513;
0.586167;-0.343591;0.402804;
0.585823;-0.343189;0.402096;
0.58548;-0.342787;0.401391;
0.585138;-0.342386;0.400686;
0.584795;-0.341986;0.399984;
0.584454;-0.341586;0.399283;
0.584112;-0.341187;0.398584;
0.583771;-0.340789;0.397886;
0.583431;-0.340392;0.39719;
0.58309;-0.339995;0.396496;
0.582751;-0.339599;0.395803;
0.582411;-0.339203;0.395112;
0.582072;-0.338808;0.394422;
0.581734;-0.338414;0.393734;
0.581395;-0.338021;0.393048;
0.581058;-0.337628;0.392363;
0.58072;-0.337236;0.39168;
0.580383;-0.336845;0.390998;
0.580046;-0.336454;0.390318;
0.57971;-0.336064;0.38964;
0.579374;-0.335675;0.388963;
0.579039;-0.335286;0.388288;
0.578704;-0.334898;0.387614;
0.578369;-0.334511;0.386942;
0.578035;-0.334124;0.386271;
0.577701;-0.333738;0.385602;
0.577367;-0.333353;0.384935;
0.577034;-0.332969;0.384269;
0.576701;-0.332585;0.383604;
0.576369;-0.332201;0.382941;
0.576037;-0.331819;0.38228;
0.575705;-0.331437;0.38162;
0.575374;-0.331056;0.380962;
0.575043;-0.330675;0.380305;
0.574713;-0.330295;0.37965;
0.574383;-0.329916;0.378996;
0.574053;-0.329537;0.378343;
0.573723;-0.329159;0.377693;
0.573395;-0.328782;0.377043;
0.573066;-0.328405;0.376396;
0.572738;-0.328029;0.375749;
0.57241;-0.327653;0.375104;
0.572082;-0.327279;0.374461;
0.571755;-0.326904;0.373819;
0.571429;-0.326531;0.373178;
0.571102;-0.326158;0.372539;
0.570776;-0.325786;0.371902;
0.570451;-0.325414;0.371266;
0.570125;-0.325043;0.370631;
0.569801;-0.324673;0.369998;
0.569476;-0.324303;0.369366;
0.569152;-0.323934;0.368736;
0.568828;-0.323566;0.368107;
0.568505;-0.323198;0.36748;
0.568182;-0.322831;0.366854;
0.567859;-0.322464;0.366229;
0.567537;-0.322098;0.365606;
0.567215;-0.321733;0.364984;
0.566893;-0.321368;0.364364;
0.566572;-0.321004;0.363745;
0.566251;-0.320641;0.363127;
0.565931;-0.320278;0.362511;
0.565611;-0.319916;0.361896;
0.565291;-0.319554;0.361283;
0.564972;-0.319193;0.360671;
0.564653;-0.318833;0.36006;
0.564334;-0.318473;0.359451;
0.564016;-0.318114;0.358843;
0.563698;-0.317756;0.358237;
0.56338;-0.317398;0.357631;
0.563063;-0.31704;0.357028;
0.562746;-0.316684;0.356425;
0.56243;-0.316327;0.355824;
0.562114;-0.315972;0.355224;
0.561798;-0.315617;0.354626;
0.561482;-0.315263;0.354029;
0.561167;-0.314909;0.353433;
0.560853;-0.314556;0.352839;
0.560538;-0.314203;0.352246;
0.560224;-0.313851;0.351654;
0.55991;-0.3135;0.351064;
0.559597;-0.313149;0.350475;
0.559284;-0.312799;0.349887;
0.558972;-0.312449;0.349301;
0.558659;-0.3121;0.348716;
0.558347;-0.311752;0.348132;
0.558036;-0.311404;0.34755;
0.557725;-0.311057;0.346968;
0.557414;-0.31071;0.346388;
0.557103;-0.310364;0.34581;
0.556793;-0.310019;0.345233;
0.556483;-0.309674;0.344657;
0.556174;-0.309329;0.344082;
0.555864;-0.308985;0.343508;
0.555556;-0.308642;0.342936;
0.555247;-0.3083;0.342365;
0.554939;-0.307957;0.341796;
0.554631;-0.307616;0.341227;
0.554324;-0.307275;0.34066;
0.554017;-0.306935;0.340094;
0.55371;-0.306595;0.339529;
0.553403;-0.306256;0.338966;
0.553097;-0.305917;0.338404;
0.552792;-0.305579;0.337843;
0.552486;-0.305241;0.337283;
0.552181;-0.304904;0.336725;
0.551876;-0.304568;0.336168;
0.551572;-0.304232;0.335612;
0.551268;-0.303897;0.335057;
0.550964;-0.303562;0.334504;
0.550661;-0.303228;0.333951;
0.550358;-0.302894;0.3334;
0.550055;-0.302561;0.33285;
0.549753;-0.302228;0.332302;
0.549451;-0.301896;0.331754;
0.549149;-0.301565;0.331208;
0.548847;-0.301234;0.330663;
0.548546;-0.300903;0.330119;
